date,district,service_type,day_of_week,is_weekend,month,quarter,festival_period,available_workers,demand,lag_1d_demand,lag_7d_demand,lag_14d_demand,rolling_7d_demand,rolling_30d_demand,service_demand_index
2025-11-29,Tiruchirappalli,Masonry,5,1,11,4,0,17,4,8,10,7,6.71,7.0,0.833
2025-11-30,Tiruchirappalli,Masonry,6,1,11,4,0,18,10,4,7,9,5.86,6.87,0.833
2025-12-01,Tiruchirappalli,Masonry,0,0,12,4,0,21,9,10,7,10,6.29,7.0,0.821
2025-12-02,Tiruchirappalli,Masonry,1,0,12,4,0,22,9,9,3,5,6.57,7.17,0.821
2025-12-03,Tiruchirappalli,Masonry,2,0,12,4,0,17,2,9,6,4,7.43,7.27,0.821
2025-12-04,Tiruchirappalli,Masonry,3,0,12,4,0,21,2,2,6,4,6.86,7.17,0.821
2025-12-05,Tiruchirappalli,Masonry,4,0,12,4,0,21,10,2,8,10,6.29,7.13,0.821
2025-12-06,Tiruchirappalli,Masonry,5,1,12,4,0,21,7,10,4,10,6.57,7.17,0.821
2025-12-07,Tiruchirappalli,Masonry,6,1,12,4,0,22,7,7,10,7,7.0,7.2,0.821
2025-12-08,Tiruchirappalli,Masonry,0,0,12,4,0,17,2,7,9,7,6.57,7.2,0.821
2025-12-09,Tiruchirappalli,Masonry,1,0,12,4,0,23,9,2,9,3,5.57,6.93,0.821
2025-12-10,Tiruchirappalli,Masonry,2,0,12,4,0,22,5,9,2,6,5.57,6.87,0.821
2025-12-11,Tiruchirappalli,Masonry,3,0,12,4,0,18,4,5,2,6,6.0,6.77,0.821
2025-12-12,Tiruchirappalli,Masonry,4,0,12,4,0,24,9,4,10,8,6.29,6.53,0.821
2025-12-13,Tiruchirappalli,Masonry,5,1,12,4,0,21,9,9,7,4,6.14,6.63,0.821
2025-12-14,Tiruchirappalli,Masonry,6,1,12,4,0,18,8,9,7,10,6.43,6.8,0.821
2025-12-15,Tiruchirappalli,Masonry,0,0,12,4,0,19,3,8,2,9,6.57,6.73,0.821
2025-12-16,Tiruchirappalli,Masonry,1,0,12,4,0,20,5,3,9,9,6.71,6.6,0.821
2025-12-17,Tiruchirappalli,Masonry,2,0,12,4,0,19,2,5,5,2,6.14,6.47,0.821
2025-12-18,Tiruchirappalli,Masonry,3,0,12,4,0,17,6,2,4,2,5.71,6.2,0.821
2025-12-19,Tiruchirappalli,Masonry,4,0,12,4,0,22,8,6,9,10,6.0,6.23,0.821
2025-12-20,Tiruchirappalli,Masonry,5,1,12,4,0,24,10,8,9,7,5.86,6.37,0.821
2025-12-21,Tiruchirappalli,Masonry,6,1,12,4,0,14,9,10,8,7,6.0,6.57,0.821
2025-12-22,Tiruchirappalli,Masonry,0,0,12,4,0,21,7,9,3,2,6.14,6.53,0.821
2025-12-23,Tiruchirappalli,Masonry,1,0,12,4,0,21,4,7,5,9,6.71,6.43,0.821
2025-12-24,Tiruchirappalli,Masonry,2,0,12,4,0,22,0,4,2,5,6.57,6.33,0.821
2025-12-25,Tiruchirappalli,Masonry,3,0,12,4,0,21,7,0,6,4,6.29,6.1,0.821
2025-12-26,Tiruchirappalli,Masonry,4,0,12,4,0,19,5,7,8,9,6.43,6.23,0.821
2025-12-27,Tiruchirappalli,Masonry,5,1,12,4,0,23,14,5,10,9,6.0,6.2,0.821
2025-12-28,Tiruchirappalli,Masonry,6,1,12,4,0,21,7,14,9,8,6.57,6.47,0.821
2025-12-29,Tiruchirappalli,Masonry,0,0,12,4,0,23,6,7,7,3,6.29,6.43,0.821
2025-12-30,Tiruchirappalli,Masonry,1,0,12,4,0,19,7,6,4,5,6.14,6.5,0.821
2025-12-31,Tiruchirappalli,Masonry,2,0,12,4,0,18,2,7,0,2,6.57,6.4,0.821
2024-01-31,Tiruchirappalli,Painting,2,0,1,1,0,25,3,10,6,7,5.29,6.27,0.813
2024-02-01,Tiruchirappalli,Painting,3,0,2,1,0,21,6,3,1,10,4.86,6.23,0.81
2024-02-02,Tiruchirappalli,Painting,4,0,2,1,0,20,11,6,5,5,5.57,6.27,0.81
2024-02-03,Tiruchirappalli,Painting,5,1,2,1,0,21,2,11,6,9,6.43,6.43,0.81
2024-02-04,Tiruchirappalli,Painting,6,1,2,1,0,21,6,2,7,4,5.86,6.4,0.81
2024-02-05,Tiruchirappalli,Painting,0,0,2,1,0,19,5,6,2,6,5.71,6.33,0.81
2024-02-06,Tiruchirappalli,Painting,1,0,2,1,0,19,3,5,10,11,6.14,6.2,0.81
2024-02-07,Tiruchirappalli,Painting,2,0,2,1,0,17,5,3,3,6,5.14,6.03,0.81
2024-02-08,Tiruchirappalli,Painting,3,0,2,1,0,20,7,5,6,1,5.43,6.07,0.81
2024-02-09,Tiruchirappalli,Painting,4,0,2,1,0,20,5,7,11,5,5.57,6.2,0.81
2024-02-10,Tiruchirappalli,Painting,5,1,2,1,0,20,5,5,2,6,4.71,6.17,0.81
2024-02-11,Tiruchirappalli,Painting,6,1,2,1,0,19,8,5,6,7,5.14,6.2,0.81
2024-02-12,Tiruchirappalli,Painting,0,0,2,1,0,23,5,8,5,2,5.43,6.27,0.81
2024-02-13,Tiruchirappalli,Painting,1,0,2,1,0,19,5,5,3,10,5.43,6.1,0.81
2024-02-14,Tiruchirappalli,Painting,2,0,2,1,0,21,5,5,5,3,5.71,5.93,0.81
2024-02-15,Tiruchirappalli,Painting,3,0,2,1,0,20,6,5,7,6,5.71,5.87,0.81
2024-02-16,Tiruchirappalli,Painting,4,0,2,1,0,18,6,6,5,11,5.57,5.87,0.81
2024-02-17,Tiruchirappalli,Painting,5,1,2,1,0,19,9,6,5,2,5.71,5.83,0.81
2024-02-18,Tiruchirappalli,Painting,6,1,2,1,0,18,8,9,8,6,6.29,5.8,0.81
2024-02-19,Tiruchirappalli,Painting,0,0,2,1,0,18,3,8,5,5,6.29,5.9,0.81
2024-02-20,Tiruchirappalli,Painting,1,0,2,1,0,22,6,3,5,3,6.0,5.7,0.81
2024-02-21,Tiruchirappalli,Painting,2,0,2,1,0,22,3,6,5,5,6.14,5.77,0.81
2024-02-22,Tiruchirappalli,Painting,3,0,2,1,0,22,7,3,6,7,5.86,5.67,0.81
2024-02-23,Tiruchirappalli,Painting,4,0,2,1,0,22,4,7,6,5,6.0,5.53,0.81
2024-02-24,Tiruchirappalli,Painting,5,1,2,1,0,20,2,4,9,5,5.71,5.47,0.81
2024-02-25,Tiruchirappalli,Painting,6,1,2,1,0,19,4,2,8,8,4.71,5.5,0.81
2024-02-26,Tiruchirappalli,Painting,0,0,2,1,0,23,6,4,3,5,4.14,5.47,0.81
2024-02-27,Tiruchirappalli,Painting,1,0,2,1,0,18,3,6,6,5,4.57,5.47,0.81
2024-02-28,Tiruchirappalli,Painting,2,0,2,1,0,23,4,3,3,5,4.14,5.33,0.81
2024-02-29,Tiruchirappalli,Painting,3,0,2,1,0,21,9,4,7,6,4.29,5.4,0.81
2024-03-01,Tiruchirappalli,Painting,4,0,3,1,0,22,1,9,4,6,4.57,5.37,0.814
2024-03-02,Tiruchirappalli,Painting,5,1,3,1,0,23,7,1,2,9,4.14,5.3,0.814
2024-03-03,Tiruchirappalli,Painting,6,1,3,1,0,17,6,7,4,8,4.86,5.33,0.814
2024-03-04,Tiruchirappalli,Painting,0,0,3,1,0,15,5,6,6,3,5.14,5.17,0.814
2024-03-05,Tiruchirappalli,Painting,1,0,3,1,0,19,2,5,3,6,5.0,5.27,0.814
2024-03-06,Tiruchirappalli,Painting,2,0,3,1,0,20,8,2,4,3,4.86,5.13,0.814
2024-03-07,Tiruchirappalli,Painting,3,0,3,1,0,22,6,8,9,7,5.43,5.23,0.814
2024-03-08,Tiruchirappalli,Painting,4,0,3,1,0,22,12,6,1,4,5.0,5.33,0.814
2024-03-09,Tiruchirappalli,Painting,5,1,3,1,0,17,9,12,7,2,6.57,5.57,0.814
2024-03-10,Tiruchirappalli,Painting,6,1,3,1,0,23,6,9,6,4,6.86,5.63,0.814
2024-03-11,Tiruchirappalli,Painting,0,0,3,1,0,25,9,6,5,6,6.86,5.67,0.814
2024-03-12,Tiruchirappalli,Painting,1,0,3,1,0,22,7,9,2,3,7.43,5.8,0.814
2024-03-13,Tiruchirappalli,Painting,2,0,3,1,0,24,4,7,8,4,8.14,5.77,0.814
2024-03-14,Tiruchirappalli,Painting,3,0,3,1,0,22,3,4,6,9,7.57,5.73,0.814
2024-03-15,Tiruchirappalli,Painting,4,0,3,1,0,21,6,3,12,1,7.14,5.67,0.814
2024-03-16,Tiruchirappalli,Painting,5,1,3,1,0,19,6,6,9,7,6.29,5.7,0.814
2024-03-17,Tiruchirappalli,Painting,6,1,3,1,0,24,3,6,6,6,5.86,5.7,0.814
2024-03-18,Tiruchirappalli,Painting,0,0,3,1,0,20,5,3,9,5,5.43,5.6,0.814
2024-03-19,Tiruchirappalli,Painting,1,0,3,1,0,22,6,5,7,2,4.86,5.47,0.814
2024-03-20,Tiruchirappalli,Painting,2,0,3,1,0,24,4,6,4,8,4.71,5.4,0.814
2024-03-21,Tiruchirappalli,Painting,3,0,3,1,0,21,6,4,3,6,4.71,5.43,0.814
2024-03-22,Tiruchirappalli,Painting,4,0,3,1,0,21,4,6,6,12,5.14,5.43,0.814
2024-03-23,Tiruchirappalli,Painting,5,1,3,1,0,17,7,4,6,9,4.86,5.47,0.814
2024-03-24,Tiruchirappalli,Painting,6,1,3,1,0,23,4,7,3,6,5.0,5.47,0.814
2024-03-25,Tiruchirappalli,Painting,0,0,3,1,0,24,6,4,5,9,5.14,5.47,0.814
2024-03-26,Tiruchirappalli,Painting,1,0,3,1,0,20,8,6,6,7,5.29,5.6,0.814
2024-03-27,Tiruchirappalli,Painting,2,0,3,1,0,22,5,8,4,4,5.57,5.73,0.814
2024-03-28,Tiruchirappalli,Painting,3,0,3,1,0,19,7,5,6,3,5.71,5.7,0.814
2024-03-29,Tiruchirappalli,Painting,4,0,3,1,0,19,6,7,4,6,5.86,5.83,0.814
2024-03-30,Tiruchirappalli,Painting,5,1,3,1,0,22,9,6,7,6,6.14,5.9,0.814
2024-03-31,Tiruchirappalli,Painting,6,1,3,1,0,18,7,9,4,3,6.43,5.9,0.814
2024-04-01,Tiruchirappalli,Painting,0,0,4,2,0,19,3,7,6,5,6.86,6.1,0.733
2024-04-02,Tiruchirappalli,Painting,1,0,4,2,0,20,6,3,8,6,6.43,5.97,0.733
2024-04-03,Tiruchirappalli,Painting,2,0,4,2,0,21,2,6,5,4,6.14,5.97,0.733
2024-04-04,Tiruchirappalli,Painting,3,0,4,2,0,24,5,2,7,6,5.71,5.87,0.733
2024-04-05,Tiruchirappalli,Painting,4,0,4,2,0,20,4,5,6,4,5.43,5.97,0.733
2024-04-06,Tiruchirappalli,Painting,5,1,4,2,0,19,6,4,9,7,5.14,5.83,0.733
2024-04-07,Tiruchirappalli,Painting,6,1,4,2,0,20,6,6,7,4,4.71,5.83,0.733
2024-04-08,Tiruchirappalli,Painting,0,0,4,2,0,23,4,6,3,6,4.57,5.63,0.733
2024-04-09,Tiruchirappalli,Painting,1,0,4,2,0,23,6,4,6,8,4.71,5.47,0.733
2024-04-10,Tiruchirappalli,Painting,2,0,4,2,0,22,2,6,2,5,4.71,5.47,0.733
2024-04-11,Tiruchirappalli,Painting,3,0,4,2,0,20,8,2,5,7,4.71,5.23,0.733
2024-04-12,Tiruchirappalli,Painting,4,0,4,2,0,21,6,8,4,6,5.14,5.27,0.733
2024-04-13,Tiruchirappalli,Painting,5,1,4,2,1,23,4,6,6,9,5.43,5.33,0.733
2024-04-14,Tiruchirappalli,Painting,6,1,4,2,1,20,5,4,6,7,5.14,5.37,0.733
2024-04-15,Tiruchirappalli,Painting,0,0,4,2,1,19,4,5,4,3,5.0,5.33,0.733
2024-04-16,Tiruchirappalli,Painting,1,0,4,2,0,21,8,4,6,6,5.0,5.27,0.733
2024-04-17,Tiruchirappalli,Painting,2,0,4,2,0,19,8,8,2,2,5.29,5.43,0.733
2024-04-18,Tiruchirappalli,Painting,3,0,4,2,0,21,2,8,8,5,6.14,5.53,0.733
2024-04-19,Tiruchirappalli,Painting,4,0,4,2,0,25,7,2,6,4,5.29,5.4,0.733
2024-04-20,Tiruchirappalli,Painting,5,1,4,2,0,22,6,7,4,6,5.43,5.5,0.733
2024-04-21,Tiruchirappalli,Painting,6,1,4,2,0,19,3,6,5,6,5.71,5.5,0.733
2024-04-22,Tiruchirappalli,Painting,0,0,4,2,0,25,7,3,4,4,5.43,5.47,0.733
2024-04-23,Tiruchirappalli,Painting,1,0,4,2,0,17,4,7,8,6,5.86,5.47,0.733
2024-04-24,Tiruchirappalli,Painting,2,0,4,2,0,23,5,4,8,2,5.29,5.47,0.733
2024-04-25,Tiruchirappalli,Painting,3,0,4,2,0,21,8,5,2,8,4.86,5.43,0.733
2024-04-26,Tiruchirappalli,Painting,4,0,4,2,0,18,0,8,7,6,5.71,5.43,0.733
2024-04-27,Tiruchirappalli,Painting,5,1,4,2,0,24,6,0,6,4,4.71,5.27,0.733
2024-04-28,Tiruchirappalli,Painting,6,1,4,2,0,20,7,6,3,5,4.71,5.23,0.733
2024-04-29,Tiruchirappalli,Painting,0,0,4,2,0,23,4,7,7,4,5.29,5.27,0.733
2024-04-30,Tiruchirappalli,Painting,1,0,4,2,0,21,4,4,4,8,4.86,5.1,0.733
2024-05-01,Tiruchirappalli,Painting,2,0,5,2,0,19,8,4,5,8,4.86,5.0,0.754
2024-05-02,Tiruchirappalli,Painting,3,0,5,2,0,21,5,8,8,2,5.29,5.17,0.754
2024-05-03,Tiruchirappalli,Painting,4,0,5,2,0,22,4,5,0,7,4.86,5.13,0.754
2024-05-04,Tiruchirappalli,Painting,5,1,5,2,0,21,6,4,6,6,5.43,5.2,0.754
2024-05-05,Tiruchirappalli,Painting,6,1,5,2,0,21,4,6,7,3,5.43,5.23,0.754
2024-05-06,Tiruchirappalli,Painting,0,0,5,2,0,22,8,4,4,7,5.0,5.23,0.754
2024-05-07,Tiruchirappalli,Painting,1,0,5,2,0,22,7,8,4,4,5.57,5.3,0.754
2024-05-08,Tiruchirappalli,Painting,2,0,5,2,0,18,2,7,8,5,6.0,5.33,0.754
2024-05-09,Tiruchirappalli,Painting,3,0,5,2,0,20,5,2,5,8,5.14,5.27,0.754
2024-05-10,Tiruchirappalli,Painting,4,0,5,2,0,20,5,5,4,0,5.14,5.23,0.754
2024-05-11,Tiruchirappalli,Painting,5,1,5,2,0,20,4,5,6,6,5.29,5.33,0.754
2024-05-12,Tiruchirappalli,Painting,6,1,5,2,0,24,6,4,4,7,5.0,5.2,0.754
2024-05-13,Tiruchirappalli,Painting,0,0,5,2,0,21,10,6,8,4,5.29,5.2,0.754
2024-05-14,Tiruchirappalli,Painting,1,0,5,2,0,24,5,10,7,4,5.57,5.4,0.754
2024-05-15,Tiruchirappalli,Painting,2,0,5,2,0,21,3,5,2,8,5.29,5.4,0.754
2024-05-16,Tiruchirappalli,Painting,3,0,5,2,0,17,6,3,5,5,5.43,5.37,0.754
2024-05-17,Tiruchirappalli,Painting,4,0,5,2,0,22,5,6,5,4,5.57,5.3,0.754
2024-05-18,Tiruchirappalli,Painting,5,1,5,2,0,18,8,5,4,6,5.57,5.2,0.754
2024-05-19,Tiruchirappalli,Painting,6,1,5,2,0,23,2,8,6,4,6.14,5.4,0.754
2024-05-20,Tiruchirappalli,Painting,0,0,5,2,0,22,3,2,10,8,5.57,5.23,0.754
2024-05-21,Tiruchirappalli,Painting,1,0,5,2,0,23,6,3,5,7,4.57,5.13,0.754
2024-05-22,Tiruchirappalli,Painting,2,0,5,2,0,19,7,6,3,2,4.71,5.23,0.754
2024-05-23,Tiruchirappalli,Painting,3,0,5,2,0,17,6,7,6,5,5.29,5.23,0.754
2024-05-24,Tiruchirappalli,Painting,4,0,5,2,0,22,7,6,5,5,5.29,5.3,0.754
2024-05-25,Tiruchirappalli,Painting,5,1,5,2,0,19,9,7,8,4,5.57,5.37,0.754
2024-05-26,Tiruchirappalli,Painting,6,1,5,2,0,20,6,9,2,6,5.71,5.4,0.754
2024-05-27,Tiruchirappalli,Painting,0,0,5,2,0,26,6,6,3,10,6.29,5.6,0.754
2024-05-28,Tiruchirappalli,Painting,1,0,5,2,0,18,8,6,6,5,6.71,5.6,0.754
2024-05-29,Tiruchirappalli,Painting,2,0,5,2,0,22,4,8,7,3,7.0,5.63,0.754
2024-05-30,Tiruchirappalli,Painting,3,0,5,2,0,22,7,4,6,6,6.57,5.63,0.754
2024-05-31,Tiruchirappalli,Painting,4,0,5,2,0,23,5,7,7,5,6.71,5.73,0.754
2024-06-01,Tiruchirappalli,Painting,5,1,6,2,0,23,8,5,9,8,6.43,5.63,0.747
2024-06-02,Tiruchirappalli,Painting,6,1,6,2,0,17,6,8,6,2,6.29,5.73,0.747
2024-06-03,Tiruchirappalli,Painting,0,0,6,2,0,17,7,6,6,3,6.29,5.8,0.747
2024-06-04,Tiruchirappalli,Painting,1,0,6,2,0,24,4,7,8,6,6.43,5.83,0.747
2024-06-05,Tiruchirappalli,Painting,2,0,6,2,0,21,7,4,4,7,5.86,5.83,0.747
2024-06-06,Tiruchirappalli,Painting,3,0,6,2,0,19,6,7,7,6,6.29,5.8,0.747
2024-06-07,Tiruchirappalli,Painting,4,0,6,2,0,22,3,6,5,7,6.14,5.77,0.747
2024-06-08,Tiruchirappalli,Painting,5,1,6,2,0,22,9,3,8,9,5.86,5.8,0.747
2024-06-09,Tiruchirappalli,Painting,6,1,6,2,0,21,9,9,6,6,6.0,5.93,0.747
2024-06-10,Tiruchirappalli,Painting,0,0,6,2,0,20,4,9,7,6,6.43,6.07,0.747
2024-06-11,Tiruchirappalli,Painting,1,0,6,2,0,22,8,4,4,8,6.0,6.07,0.747
2024-06-12,Tiruchirappalli,Painting,2,0,6,2,0,19,3,8,7,4,6.57,6.13,0.747
2024-06-13,Tiruchirappalli,Painting,3,0,6,2,0,20,4,3,6,7,6.0,5.9,0.747
2024-06-14,Tiruchirappalli,Painting,4,0,6,2,0,22,2,4,3,5,5.71,5.87,0.747
2024-06-15,Tiruchirappalli,Painting,5,1,6,2,0,20,4,2,9,8,5.57,5.83,0.747
2024-06-16,Tiruchirappalli,Painting,6,1,6,2,0,22,5,4,9,6,4.86,5.77,0.747
2024-06-17,Tiruchirappalli,Painting,0,0,6,2,0,20,4,5,4,7,4.29,5.77,0.747
2024-06-18,Tiruchirappalli,Painting,1,0,6,2,0,17,6,4,8,4,4.29,5.63,0.747
2024-06-19,Tiruchirappalli,Painting,2,0,6,2,0,20,7,6,3,7,4.0,5.77,0.747
2024-06-20,Tiruchirappalli,Painting,3,0,6,2,0,24,3,7,4,6,4.57,5.9,0.747
2024-06-21,Tiruchirappalli,Painting,4,0,6,2,0,24,8,3,2,3,4.43,5.8,0.747
2024-06-22,Tiruchirappalli,Painting,5,1,6,2,0,21,9,8,4,9,5.29,5.83,0.747
2024-06-23,Tiruchirappalli,Painting,6,1,6,2,0,20,12,9,5,9,6.0,5.93,0.747
2024-06-24,Tiruchirappalli,Painting,0,0,6,2,0,28,6,12,4,4,7.0,6.1,0.747
2024-06-25,Tiruchirappalli,Painting,1,0,6,2,0,22,6,6,6,8,7.29,6.0,0.747
2024-06-26,Tiruchirappalli,Painting,2,0,6,2,0,19,5,6,7,3,7.29,6.0,0.747
2024-06-27,Tiruchirappalli,Painting,3,0,6,2,0,25,5,5,3,4,7.0,5.97,0.747
2024-06-28,Tiruchirappalli,Painting,4,0,6,2,0,24,1,5,8,2,7.29,5.87,0.747
2024-06-29,Tiruchirappalli,Painting,5,1,6,2,0,20,7,1,9,4,6.29,5.77,0.747
2024-06-30,Tiruchirappalli,Painting,6,1,6,2,0,21,5,7,12,5,6.0,5.77,0.747
2024-07-01,Tiruchirappalli,Painting,0,0,7,3,0,22,6,5,6,4,5.0,5.77,0.728
2024-07-02,Tiruchirappalli,Painting,1,0,7,3,0,20,4,6,6,6,5.0,5.7,0.728
2024-07-03,Tiruchirappalli,Painting,2,0,7,3,0,18,3,4,5,7,4.71,5.63,0.728
2024-07-04,Tiruchirappalli,Painting,3,0,7,3,0,20,7,3,5,3,4.43,5.5,0.728
2024-07-05,Tiruchirappalli,Painting,4,0,7,3,0,19,10,7,1,8,4.71,5.6,0.728
2024-07-06,Tiruchirappalli,Painting,5,1,7,3,0,19,7,10,7,9,6.0,5.7,0.728
2024-07-07,Tiruchirappalli,Painting,6,1,7,3,0,18,8,7,5,12,6.0,5.73,0.728
2024-07-08,Tiruchirappalli,Painting,0,0,7,3,0,20,2,8,6,6,6.43,5.9,0.728
2024-07-09,Tiruchirappalli,Painting,1,0,7,3,0,21,3,2,4,6,5.86,5.67,0.728
2024-07-10,Tiruchirappalli,Painting,2,0,7,3,0,18,3,3,3,5,5.71,5.47,0.728
2024-07-11,Tiruchirappalli,Painting,3,0,7,3,0,20,9,3,7,5,5.71,5.43,0.728
2024-07-12,Tiruchirappalli,Painting,4,0,7,3,0,24,5,9,10,1,6.0,5.47,0.728
2024-07-13,Tiruchirappalli,Painting,5,1,7,3,0,17,9,5,7,7,5.29,5.53,0.728
2024-07-14,Tiruchirappalli,Painting,6,1,7,3,0,20,8,9,8,5,5.57,5.7,0.728
2024-07-15,Tiruchirappalli,Painting,0,0,7,3,0,22,3,8,2,6,5.57,5.9,0.728
2024-07-16,Tiruchirappalli,Painting,1,0,7,3,0,22,4,3,3,4,5.71,5.87,0.728
2024-07-17,Tiruchirappalli,Painting,2,0,7,3,0,24,4,4,3,3,5.86,5.83,0.728
2024-07-18,Tiruchirappalli,Painting,3,0,7,3,0,25,6,4,9,7,6.0,5.83,0.728
2024-07-19,Tiruchirappalli,Painting,4,0,7,3,0,24,5,6,5,10,5.57,5.83,0.728
2024-07-20,Tiruchirappalli,Painting,5,1,7,3,0,22,4,5,9,7,5.57,5.77,0.728
2024-07-21,Tiruchirappalli,Painting,6,1,7,3,0,19,11,4,8,8,4.86,5.8,0.728
2024-07-22,Tiruchirappalli,Painting,0,0,7,3,0,20,4,11,3,2,5.29,5.9,0.728
2024-07-23,Tiruchirappalli,Painting,1,0,7,3,0,19,3,4,4,3,5.43,5.73,0.728
2024-07-24,Tiruchirappalli,Painting,2,0,7,3,0,20,9,3,4,3,5.29,5.43,0.728
2024-07-25,Tiruchirappalli,Painting,3,0,7,3,0,21,6,9,6,9,6.0,5.53,0.728
2024-07-26,Tiruchirappalli,Painting,4,0,7,3,0,20,6,6,5,5,6.0,5.53,0.728
2024-07-27,Tiruchirappalli,Painting,5,1,7,3,0,22,4,6,4,9,6.14,5.57,0.728
2024-07-28,Tiruchirappalli,Painting,6,1,7,3,0,21,8,4,11,8,6.14,5.53,0.728
2024-07-29,Tiruchirappalli,Painting,0,0,7,3,0,17,8,8,4,3,5.71,5.77,0.728
2024-07-30,Tiruchirappalli,Painting,1,0,7,3,0,23,4,8,3,4,6.29,5.8,0.728
2024-07-31,Tiruchirappalli,Painting,2,0,7,3,0,20,2,4,9,4,6.43,5.77,0.728
2024-08-01,Tiruchirappalli,Painting,3,0,8,3,0,20,8,2,6,6,5.43,5.63,0.781
2024-08-02,Tiruchirappalli,Painting,4,0,8,3,0,20,4,8,6,5,5.71,5.77,0.781
2024-08-03,Tiruchirappalli,Painting,5,1,8,3,0,16,5,4,4,4,5.43,5.8,0.781
2024-08-04,Tiruchirappalli,Painting,6,1,8,3,0,20,6,5,8,11,5.57,5.73,0.781
2024-08-05,Tiruchirappalli,Painting,0,0,8,3,0,22,5,6,8,4,5.29,5.6,0.781
2024-08-06,Tiruchirappalli,Painting,1,0,8,3,0,22,9,5,4,3,4.86,5.53,0.781
2024-08-07,Tiruchirappalli,Painting,2,0,8,3,0,21,5,9,2,9,5.57,5.57,0.781
2024-08-08,Tiruchirappalli,Painting,3,0,8,3,0,21,2,5,8,6,6.0,5.67,0.781
2024-08-09,Tiruchirappalli,Painting,4,0,8,3,0,24,7,2,4,6,5.14,5.63,0.781
2024-08-10,Tiruchirappalli,Painting,5,1,8,3,0,18,5,7,5,4,5.57,5.77,0.781
2024-08-11,Tiruchirappalli,Painting,6,1,8,3,0,17,7,5,6,8,5.57,5.63,0.781
2024-08-12,Tiruchirappalli,Painting,0,0,8,3,0,20,6,7,5,8,5.71,5.7,0.781
2024-08-13,Tiruchirappalli,Painting,1,0,8,3,0,22,6,6,9,4,5.86,5.6,0.781
2024-08-14,Tiruchirappalli,Painting,2,0,8,3,0,23,5,6,5,2,5.43,5.53,0.781
2024-08-15,Tiruchirappalli,Painting,3,0,8,3,0,21,12,5,2,8,5.43,5.6,0.781
2024-08-16,Tiruchirappalli,Painting,4,0,8,3,0,22,12,12,7,4,6.86,5.87,0.781
2024-08-17,Tiruchirappalli,Painting,5,1,8,3,0,21,4,12,5,5,7.57,6.13,0.781
2024-08-18,Tiruchirappalli,Painting,6,1,8,3,0,20,3,4,7,6,7.43,6.07,0.781
2024-08-19,Tiruchirappalli,Painting,0,0,8,3,0,24,5,3,6,5,6.86,6.0,0.781
2024-08-20,Tiruchirappalli,Painting,1,0,8,3,0,21,5,5,6,9,6.71,6.03,0.781
2024-08-21,Tiruchirappalli,Painting,2,0,8,3,0,21,5,5,5,5,6.57,5.83,0.781
2024-08-22,Tiruchirappalli,Painting,3,0,8,3,0,22,8,5,12,2,6.57,5.87,0.781
2024-08-23,Tiruchirappalli,Painting,4,0,8,3,0,19,4,8,12,7,6.0,6.03,0.781
2024-08-24,Tiruchirappalli,Painting,5,1,8,3,0,24,5,4,4,5,4.86,5.87,0.781
2024-08-25,Tiruchirappalli,Painting,6,1,8,3,0,23,9,5,3,7,5.0,5.83,0.781
2024-08-26,Tiruchirappalli,Painting,0,0,8,3,0,23,3,9,5,6,5.86,5.93,0.781
2024-08-27,Tiruchirappalli,Painting,1,0,8,3,0,20,7,3,5,6,5.57,5.9,0.781
2024-08-28,Tiruchirappalli,Painting,2,0,8,3,0,18,6,7,5,5,5.86,5.87,0.781
2024-08-29,Tiruchirappalli,Painting,3,0,8,3,0,24,7,6,8,12,6.0,5.8,0.781
2024-08-30,Tiruchirappalli,Painting,4,0,8,3,0,20,7,7,4,12,5.86,5.9,0.781
2024-08-31,Tiruchirappalli,Painting,5,1,8,3,0,18,6,7,5,4,6.29,6.07,0.781
2024-09-01,Tiruchirappalli,Painting,6,1,9,3,0,17,5,6,9,3,6.43,6.0,0.793
2024-09-02,Tiruchirappalli,Painting,0,0,9,3,0,21,4,5,3,5,5.86,6.03,0.793
2024-09-03,Tiruchirappalli,Painting,1,0,9,3,0,18,2,4,7,5,6.0,6.0,0.793
2024-09-04,Tiruchirappalli,Painting,2,0,9,3,0,19,7,2,6,5,5.29,5.87,0.793
2024-09-05,Tiruchirappalli,Painting,3,0,9,3,0,21,5,7,7,8,5.43,5.93,0.793
2024-09-06,Tiruchirappalli,Painting,4,0,9,3,0,22,4,5,7,4,5.14,5.8,0.793
2024-09-07,Tiruchirappalli,Painting,5,1,9,3,0,18,10,4,6,5,4.71,5.77,0.793
2024-09-08,Tiruchirappalli,Painting,6,1,9,3,0,21,6,10,5,9,5.29,6.03,0.793
2024-09-09,Tiruchirappalli,Painting,0,0,9,3,0,23,4,6,4,3,5.43,6.0,0.793
2024-09-10,Tiruchirappalli,Painting,1,0,9,3,0,22,6,4,2,7,5.43,5.97,0.793
2024-09-11,Tiruchirappalli,Painting,2,0,9,3,0,23,4,6,7,6,6.0,5.93,0.793
2024-09-12,Tiruchirappalli,Painting,3,0,9,3,0,22,6,4,5,7,5.57,5.87,0.793
2024-09-13,Tiruchirappalli,Painting,4,0,9,3,0,19,11,6,4,7,5.71,5.87,0.793
2024-09-14,Tiruchirappalli,Painting,5,1,9,3,0,22,5,11,10,6,6.71,6.07,0.793
